online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id
81472,10260,21/03/2024 06:10,Placed,Web,Delivery,,3.81,1.78,Card,769
81473,10414,05/03/2024 21:43,Completed,Web,Pickup,3,0,1.18,Card,554
81474,10461,23/03/2024 15:34,Preparing,Web,Delivery,,3.99,1.84,PayPal,1000
81475,10476,06/03/2024 07:07,Placed,Mobile App,Pickup,,0,0.49,Card,9
81476,10123,19/03/2024 09:35,Placed,Mobile App,Pickup,2,0,0.12,PayPal,334
81477,10416,24/03/2024 15:48,Placed,Mobile App,Delivery,,3.74,1.13,Mobile Wallet,270
81478,10273,13/03/2024 20:37,Completed,Web,Pickup,2,0,0.9,Card,511
81479,10150,20/03/2024 19:17,Cancelled,Web,Pickup,,0,0.98,PayPal,411
81480,10054,28/03/2024 17:54,Cancelled,Mobile App,Pickup,,0,1,PayPal,235
81481,10395,25/03/2024 00:13,Placed,Web,Delivery,,3.84,0.61,Mobile Wallet,877
81482,10383,30/03/2024 04:04,Completed,Web,Delivery,,2.6,0.09,PayPal,10
81483,10198,17/03/2024 00:13,Placed,Mobile App,Delivery,,3.22,1.05,Card,738
81484,10261,10/03/2024 18:17,Placed,Mobile App,Pickup,1,0,1.9,Card,880
81485,10365,10/03/2024 06:23,Cancelled,Web,Pickup,1,0,1.14,Mobile Wallet,834
81486,10008,18/03/2024 08:41,Preparing,Web,Delivery,,3.77,0.01,Card,343
81487,10338,18/03/2024 17:53,Preparing,Mobile App,Pickup,2,0,1.84,PayPal,422
81488,10023,07/03/2024 10:44,Preparing,Mobile App,Delivery,,3.65,0.85,Mobile Wallet,666
81489,10364,30/03/2024 17:37,Completed,Mobile App,Pickup,2,0,1.38,PayPal,690
81490,10422,13/03/2024 15:44,Preparing,Mobile App,Pickup,,0,0.51,Card,629
81491,10321,21/03/2024 10:34,Preparing,Web,Pickup,1,0,0.14,Card,828
81492,10060,23/03/2024 05:36,Placed,Web,Delivery,,2.61,0.33,Mobile Wallet,166
81493,10132,25/03/2024 09:44,Completed,Mobile App,Pickup,3,0,1.71,PayPal,274
81494,10056,18/03/2024 23:20,Preparing,Web,Delivery,,2.66,1,Card,602
81495,10266,22/03/2024 08:13,Cancelled,Web,Delivery,,1.33,0.08,PayPal,746
81496,10095,04/03/2024 01:37,Preparing,Mobile App,Delivery,,2.85,0.88,Card,407
81497,10227,23/03/2024 22:05,Preparing,Web,Delivery,,3.17,0.09,Card,27
81498,10486,16/03/2024 12:50,Completed,Web,Delivery,,2.05,0.4,Mobile Wallet,633
81499,10029,07/03/2024 23:13,Completed,Web,Pickup,,0,0.45,Mobile Wallet,254
81500,10100,02/03/2024 03:38,Cancelled,Web,Pickup,,0,1.69,Mobile Wallet,859
81501,10271,07/03/2024 12:35,Completed,Web,Pickup,2,0,0.22,Card,488
81502,10210,29/03/2024 03:39,Preparing,Mobile App,Delivery,,2.11,0.29,Card,139
81503,10351,01/03/2024 06:26,Cancelled,Web,Delivery,,2.69,1.63,Mobile Wallet,537
81504,10062,29/03/2024 14:15,Placed,Web,Delivery,,1.06,1.65,PayPal,825
81505,10480,29/03/2024 00:53,Cancelled,Mobile App,Pickup,3,0,1.82,Card,160
81506,10350,16/03/2024 16:59,Cancelled,Mobile App,Pickup,3,0,1.84,Card,481
81507,10233,07/03/2024 13:43,Completed,Web,Pickup,2,0,1.93,PayPal,10
81508,10132,17/03/2024 18:02,Placed,Mobile App,Delivery,,3.42,0.29,PayPal,383
81509,10211,19/03/2024 07:20,Preparing,Mobile App,Delivery,,1.62,0.81,PayPal,168
81510,10236,18/03/2024 16:16,Cancelled,Mobile App,Pickup,,0,0.68,Mobile Wallet,433
81511,10205,25/03/2024 02:49,Preparing,Web,Delivery,,1.65,0.38,Card,761
81512,10486,25/03/2024 22:47,Cancelled,Mobile App,Pickup,,0,1.29,Card,297
81513,10202,22/03/2024 09:37,Placed,Mobile App,Delivery,,1.9,1.67,Mobile Wallet,638
81514,10212,10/03/2024 01:48,Preparing,Mobile App,Delivery,,2.66,0.31,PayPal,993
81515,10480,21/03/2024 03:51,Placed,Web,Pickup,2,0,0.77,Mobile Wallet,129
81516,10089,30/03/2024 04:24,Cancelled,Web,Pickup,2,0,0.3,PayPal,16
81517,10240,06/03/2024 22:36,Cancelled,Mobile App,Delivery,,2.83,1.53,Mobile Wallet,819
81518,10377,05/03/2024 10:01,Placed,Web,Delivery,,1.06,1.84,Card,83
81519,10170,15/03/2024 06:12,Completed,Web,Delivery,,3.23,1.92,PayPal,482
81520,10431,17/03/2024 12:25,Completed,Mobile App,Delivery,,2.43,1.41,PayPal,867
81521,10156,26/03/2024 13:43,Preparing,Web,Delivery,,1.49,0.24,Mobile Wallet,550
81522,10210,26/03/2024 13:29,Cancelled,Mobile App,Delivery,,3.07,1.81,Card,843
81523,10340,21/03/2024 05:57,Placed,Web,Delivery,,1.41,0.76,PayPal,635
81524,10245,01/03/2024 21:47,Completed,Mobile App,Delivery,,2.75,0.36,Card,844
81525,10497,16/03/2024 11:07,Placed,Mobile App,Pickup,3,0,0.14,Card,144
81526,10320,07/03/2024 19:16,Placed,Web,Pickup,,0,1.92,PayPal,100
81527,10150,17/03/2024 03:26,Cancelled,Web,Delivery,,2.87,1.18,Card,380
81528,10187,24/03/2024 08:47,Completed,Web,Pickup,2,0,0.98,Card,102
81529,10027,14/03/2024 22:55,Completed,Mobile App,Delivery,,3.99,0.68,PayPal,380
81530,10384,16/03/2024 03:38,Placed,Web,Pickup,1,0,1.74,Mobile Wallet,703
81531,10006,14/03/2024 18:38,Cancelled,Web,Delivery,,3.71,0.76,Card,283
81532,10356,16/03/2024 06:36,Completed,Mobile App,Pickup,,0,0.81,PayPal,218
81533,10068,26/03/2024 03:20,Preparing,Mobile App,Pickup,3,0,0.56,Card,806
81534,10468,15/03/2024 12:00,Placed,Web,Pickup,1,0,1.62,Card,833
81535,10125,09/03/2024 01:26,Completed,Web,Delivery,,1.46,1.6,Card,284
81536,10443,01/03/2024 10:32,Placed,Mobile App,Delivery,,3.61,1.23,Card,677
81537,10299,05/03/2024 19:35,Placed,Web,Pickup,3,0,1.41,Card,332
81538,10471,09/03/2024 10:41,Placed,Web,Delivery,,1.01,1.58,Card,432
81539,10108,04/03/2024 14:44,Cancelled,Mobile App,Delivery,,2.88,0.39,Card,371
81540,10363,22/03/2024 08:30,Completed,Web,Pickup,2,0,0.89,Mobile Wallet,745
81541,10004,09/03/2024 00:04,Preparing,Mobile App,Delivery,,1.43,1.08,Card,868
81542,10359,04/03/2024 10:46,Preparing,Web,Delivery,,3.55,1.51,Card,932
81543,10084,28/03/2024 09:03,Cancelled,Mobile App,Pickup,3,0,0.44,PayPal,152
81544,10423,25/03/2024 03:30,Placed,Mobile App,Pickup,2,0,0.56,Card,544
81545,10034,03/03/2024 20:34,Cancelled,Mobile App,Delivery,,3.71,0.12,PayPal,719
81546,10041,05/03/2024 00:22,Completed,Mobile App,Pickup,1,0,1.4,Mobile Wallet,910
81547,10348,26/03/2024 21:43,Completed,Mobile App,Delivery,,2.35,1.48,PayPal,748
81548,10190,23/03/2024 06:12,Completed,Web,Pickup,3,0,0.46,Card,977
81549,10022,22/03/2024 03:50,Cancelled,Mobile App,Pickup,,0,1.85,PayPal,852
81550,10238,07/03/2024 22:46,Preparing,Mobile App,Pickup,,0,0.84,Card,134
81551,10448,15/03/2024 09:56,Cancelled,Web,Delivery,,2.2,0.03,Mobile Wallet,363
81552,10464,07/03/2024 20:58,Preparing,Web,Delivery,,1.28,0.78,Card,320
81553,10139,01/03/2024 23:40,Cancelled,Mobile App,Pickup,2,0,0.32,Mobile Wallet,494
81554,10143,09/03/2024 15:28,Cancelled,Mobile App,Delivery,,2.3,1.89,Card,118
81555,10250,17/03/2024 01:58,Placed,Web,Delivery,,3.86,1.41,Mobile Wallet,786
81556,10149,11/03/2024 16:50,Cancelled,Web,Delivery,,2.25,0.03,PayPal,280
81557,10324,16/03/2024 09:49,Completed,Mobile App,Delivery,,2.83,1.2,Mobile Wallet,891
81558,10145,06/03/2024 19:57,Completed,Mobile App,Pickup,3,0,0.13,PayPal,759
81559,10190,10/03/2024 12:46,Completed,Web,Pickup,2,0,1.82,PayPal,465
81560,10325,26/03/2024 06:12,Completed,Mobile App,Pickup,3,0,1.4,Card,965
81561,10495,27/03/2024 23:32,Preparing,Web,Pickup,2,0,0.98,PayPal,633
81562,10456,15/03/2024 06:22,Placed,Mobile App,Delivery,,3.25,1.25,Card,435
81563,10271,28/03/2024 10:11,Completed,Web,Pickup,,0,0.9,Card,774
81564,10406,17/03/2024 13:20,Placed,Mobile App,Pickup,2,0,0.49,Mobile Wallet,695
81565,10002,29/03/2024 05:55,Cancelled,Web,Pickup,3,0,1.57,PayPal,405
81566,10249,30/03/2024 09:25,Preparing,Web,Pickup,2,0,0.59,Card,141
81567,10377,24/03/2024 19:48,Completed,Web,Delivery,,3.37,0.85,Card,765
81568,10153,07/03/2024 13:21,Completed,Web,Pickup,2,0,0.06,Mobile Wallet,236
81569,10391,17/03/2024 18:38,Cancelled,Web,Pickup,1,0,0.89,PayPal,471
81570,10285,28/03/2024 00:38,Cancelled,Mobile App,Delivery,,1.32,0.55,PayPal,727
81571,10102,08/03/2024 09:55,Preparing,Mobile App,Pickup,3,0,1.91,Card,333
81572,10027,17/03/2024 18:51,Preparing,Mobile App,Pickup,,0,1.66,PayPal,448
81573,10282,29/03/2024 14:54,Cancelled,Mobile App,Delivery,,2.19,0.65,Card,406
81574,10330,26/03/2024 17:48,Placed,Web,Pickup,3,0,1.45,Mobile Wallet,173
81575,10068,04/03/2024 02:09,Preparing,Web,Pickup,1,0,0.2,Card,199
81576,10482,05/03/2024 04:20,Completed,Mobile App,Delivery,,2.01,0.83,Card,150
81577,10253,24/03/2024 21:05,Cancelled,Mobile App,Pickup,1,0,1.39,Mobile Wallet,975
81578,10422,10/03/2024 10:22,Cancelled,Web,Delivery,,1.35,1.82,PayPal,651
81579,10117,03/03/2024 13:43,Placed,Web,Delivery,,2.93,1.39,PayPal,70
81580,10022,10/03/2024 23:12,Preparing,Web,Delivery,,3.86,0.28,PayPal,58
81581,10166,01/03/2024 21:01,Completed,Mobile App,Pickup,,0,0.05,Mobile Wallet,39
81582,10357,02/03/2024 19:49,Preparing,Web,Pickup,1,0,0.42,Mobile Wallet,885
81583,10252,16/03/2024 21:37,Placed,Mobile App,Delivery,,2.53,1.66,PayPal,568
81584,10109,25/03/2024 09:42,Placed,Mobile App,Delivery,,1.8,0.75,PayPal,488
81585,10082,28/03/2024 15:40,Completed,Mobile App,Delivery,,1.59,1.8,PayPal,921
81586,10062,02/03/2024 07:28,Cancelled,Mobile App,Pickup,,0,0.41,Card,177
81587,10022,10/03/2024 08:33,Preparing,Mobile App,Pickup,1,0,1.67,Mobile Wallet,536
81588,10110,22/03/2024 02:34,Placed,Web,Pickup,3,0,1.13,PayPal,794
81589,10112,15/03/2024 02:29,Placed,Web,Delivery,,3.49,1.72,Card,338
81590,10256,21/03/2024 20:07,Cancelled,Web,Pickup,3,0,1.84,PayPal,742
81591,10288,04/03/2024 12:50,Placed,Web,Pickup,2,0,1.71,Mobile Wallet,991
81592,10026,13/03/2024 11:32,Placed,Mobile App,Delivery,,2.34,1.46,Card,386
81593,10050,17/03/2024 18:00,Preparing,Web,Delivery,,3.91,1.48,PayPal,371
81594,10039,30/03/2024 17:56,Placed,Mobile App,Pickup,,0,1.54,Card,971
81595,10155,12/03/2024 22:57,Cancelled,Web,Delivery,,1.36,1.27,Mobile Wallet,303
81596,10406,22/03/2024 16:28,Preparing,Web,Delivery,,1.34,1.45,PayPal,785
81597,10446,02/03/2024 00:38,Cancelled,Web,Pickup,3,0,1.46,Card,852
81598,10111,19/03/2024 02:13,Cancelled,Web,Delivery,,1.11,0.86,PayPal,693
81599,10212,01/03/2024 14:29,Placed,Web,Delivery,,3.88,1.75,Mobile Wallet,547
81600,10145,13/03/2024 03:56,Placed,Mobile App,Pickup,2,0,1.93,Card,695
81601,10121,30/03/2024 14:10,Placed,Mobile App,Pickup,1,0,1.12,Mobile Wallet,541
81602,10251,03/03/2024 03:39,Completed,Mobile App,Delivery,,1.27,0.73,PayPal,894
81603,10279,17/03/2024 23:42,Completed,Web,Delivery,,1.96,1.28,PayPal,957
81604,10090,22/03/2024 06:37,Completed,Mobile App,Pickup,3,0,0.3,Mobile Wallet,782
81605,10385,17/03/2024 09:34,Cancelled,Web,Pickup,,0,1.2,Card,970
81606,10171,21/03/2024 12:21,Preparing,Web,Pickup,,0,0.69,Mobile Wallet,55
81607,10075,27/03/2024 02:37,Preparing,Web,Pickup,2,0,1.65,PayPal,384
81608,10042,23/03/2024 19:38,Placed,Web,Pickup,1,0,1.15,PayPal,150
81609,10479,11/03/2024 07:42,Completed,Mobile App,Delivery,,1.35,1.46,PayPal,723
81610,10281,10/03/2024 23:17,Completed,Mobile App,Pickup,,0,1.38,Card,263
81611,10116,09/03/2024 13:42,Placed,Web,Pickup,2,0,0.99,Card,296
81612,10356,19/03/2024 11:35,Completed,Web,Pickup,2,0,1.08,Card,655
81613,10488,02/03/2024 01:40,Placed,Web,Delivery,,1.89,0.41,Mobile Wallet,17
81614,10037,12/03/2024 12:49,Cancelled,Web,Delivery,,2.27,0.72,PayPal,630
81615,10006,18/03/2024 15:31,Completed,Web,Pickup,3,0,0.61,Mobile Wallet,685
81616,10302,23/03/2024 08:40,Placed,Mobile App,Pickup,1,0,0.64,Card,539
81617,10131,25/03/2024 12:45,Placed,Mobile App,Pickup,,0,1.38,Mobile Wallet,397
81618,10451,02/03/2024 05:50,Cancelled,Web,Pickup,,0,1.93,Card,70
81619,10244,04/03/2024 18:37,Preparing,Web,Pickup,1,0,0.91,Mobile Wallet,775
81620,10173,28/03/2024 11:18,Cancelled,Web,Delivery,,1.97,1.11,Mobile Wallet,834
81621,10438,28/03/2024 22:20,Cancelled,Web,Pickup,2,0,0.02,Card,187
81622,10304,24/03/2024 01:00,Cancelled,Web,Delivery,,2.51,0.93,Mobile Wallet,207
81623,10290,12/03/2024 12:33,Placed,Mobile App,Pickup,1,0,0.35,PayPal,318
81624,10151,02/03/2024 19:29,Completed,Mobile App,Delivery,,2.28,1.37,Card,772
81625,10102,12/03/2024 08:01,Placed,Mobile App,Pickup,,0,1.55,Mobile Wallet,128
81626,10464,18/03/2024 03:28,Placed,Mobile App,Delivery,,1.55,0.68,Mobile Wallet,980
81627,10299,21/03/2024 05:41,Placed,Web,Pickup,2,0,0.33,Card,510
81628,10380,20/03/2024 22:31,Cancelled,Mobile App,Delivery,,3.38,0.86,Mobile Wallet,435
81629,10269,20/03/2024 01:14,Cancelled,Web,Pickup,1,0,0.56,Mobile Wallet,329
81630,10360,03/03/2024 23:11,Placed,Mobile App,Pickup,1,0,1.76,Mobile Wallet,618
81631,10184,24/03/2024 01:54,Preparing,Web,Pickup,,0,0.24,Card,44
81632,10045,09/03/2024 22:38,Cancelled,Mobile App,Delivery,,2.67,0.96,Mobile Wallet,811
81633,10095,26/03/2024 11:18,Placed,Web,Pickup,1,0,0.4,PayPal,821
81634,10069,17/03/2024 22:10,Placed,Web,Pickup,1,0,0.23,Mobile Wallet,801
81635,10137,14/03/2024 19:19,Preparing,Mobile App,Delivery,,3.76,1.72,Card,661
81636,10097,22/03/2024 18:54,Preparing,Web,Pickup,,0,0.34,Mobile Wallet,696
81637,10325,07/03/2024 15:35,Preparing,Web,Delivery,,3.58,0.14,Mobile Wallet,79
81638,10038,12/03/2024 05:51,Cancelled,Mobile App,Delivery,,3.81,1.66,PayPal,286
81639,10031,15/03/2024 14:03,Cancelled,Web,Pickup,1,0,0.39,Mobile Wallet,531
81640,10477,21/03/2024 11:19,Preparing,Web,Pickup,,0,0.96,Mobile Wallet,267
81641,10456,11/03/2024 23:36,Completed,Mobile App,Pickup,2,0,1.55,PayPal,126
81642,10308,19/03/2024 23:49,Placed,Web,Delivery,,3.11,1.55,Mobile Wallet,731
81643,10021,18/03/2024 21:33,Completed,Mobile App,Pickup,3,0,1.3,PayPal,67
81644,10156,22/03/2024 09:16,Cancelled,Mobile App,Pickup,3,0,1.51,Mobile Wallet,371
81645,10302,22/03/2024 08:37,Completed,Web,Delivery,,3.07,1.95,Mobile Wallet,810
81646,10265,12/03/2024 10:48,Completed,Mobile App,Delivery,,3.62,1.19,Card,565
81647,10161,26/03/2024 18:14,Preparing,Mobile App,Pickup,2,0,1.94,Card,408
81648,10423,13/03/2024 16:13,Completed,Mobile App,Pickup,,0,1.34,Card,129
81649,10394,14/03/2024 10:14,Preparing,Mobile App,Delivery,,3.14,1.11,Card,530
81650,10409,06/03/2024 08:01,Completed,Web,Pickup,2,0,0.41,Mobile Wallet,515
81651,10426,30/03/2024 11:13,Cancelled,Mobile App,Pickup,2,0,0.49,PayPal,166
81652,10368,25/03/2024 10:59,Completed,Web,Pickup,,0,0.51,Card,964
81653,10130,18/03/2024 03:18,Cancelled,Web,Delivery,,1.2,1.62,PayPal,980
81654,10476,26/03/2024 01:27,Completed,Mobile App,Pickup,,0,0.4,Card,96
81655,10219,22/03/2024 16:19,Cancelled,Mobile App,Pickup,1,0,0.63,Card,640
81656,10093,17/03/2024 10:40,Placed,Web,Delivery,,3.54,0.55,Mobile Wallet,47
81657,10275,05/03/2024 08:44,Cancelled,Web,Pickup,2,0,0.08,Mobile Wallet,32
81658,10291,01/03/2024 10:45,Placed,Mobile App,Delivery,,3.93,1.44,PayPal,251
81659,10221,11/03/2024 11:45,Preparing,Mobile App,Delivery,,3.78,0.71,Card,451
81660,10078,26/03/2024 04:47,Completed,Web,Delivery,,1.52,1.93,PayPal,148
81661,10105,08/03/2024 07:11,Placed,Mobile App,Delivery,,3.43,0.25,Card,409
81662,10433,12/03/2024 00:21,Cancelled,Web,Pickup,2,0,1.78,Card,478
81663,10144,01/03/2024 03:27,Preparing,Mobile App,Delivery,,2.31,1.72,PayPal,52
81664,10229,11/03/2024 13:36,Placed,Web,Delivery,,2.23,0.89,Card,887
81665,10379,02/03/2024 01:09,Completed,Web,Pickup,,0,1.76,PayPal,164
81666,10224,01/03/2024 22:37,Cancelled,Mobile App,Pickup,3,0,1.68,Mobile Wallet,316
81667,10106,04/03/2024 12:29,Cancelled,Web,Pickup,2,0,1.58,Card,990
81668,10112,19/03/2024 10:28,Completed,Web,Pickup,3,0,1.43,Card,289
81669,10195,26/03/2024 15:17,Preparing,Web,Pickup,1,0,0.9,Card,9
81670,10200,18/03/2024 08:07,Placed,Mobile App,Pickup,3,0,0.87,PayPal,413
81671,10466,20/03/2024 21:42,Completed,Mobile App,Pickup,1,0,0.46,PayPal,200
81672,10467,08/03/2024 04:41,Preparing,Web,Pickup,,0,1.71,Mobile Wallet,462
81673,10265,02/03/2024 15:38,Cancelled,Mobile App,Delivery,,1.14,0.46,Mobile Wallet,100
81674,10469,05/03/2024 04:54,Placed,Mobile App,Delivery,,1.24,1.86,PayPal,375
81675,10077,20/03/2024 20:06,Completed,Web,Pickup,2,0,0.46,PayPal,47
81676,10086,11/03/2024 13:12,Placed,Web,Delivery,,2.72,1.57,Mobile Wallet,468
81677,10091,20/03/2024 06:19,Preparing,Web,Pickup,,0,0.03,Card,628
81678,10309,04/03/2024 01:35,Placed,Mobile App,Delivery,,3.45,0.36,Card,520
81679,10399,09/03/2024 03:25,Preparing,Web,Pickup,3,0,0.49,Card,18
81680,10167,13/03/2024 09:27,Placed,Web,Delivery,,2.18,0.33,PayPal,316
81681,10080,12/03/2024 00:14,Completed,Mobile App,Delivery,,2.39,0.91,Mobile Wallet,234
81682,10057,08/03/2024 09:02,Placed,Web,Delivery,,3.95,0.27,PayPal,739
81683,10236,26/03/2024 01:05,Cancelled,Mobile App,Pickup,,0,1.92,Mobile Wallet,971
81684,10182,24/03/2024 19:46,Cancelled,Web,Pickup,3,0,1.01,PayPal,156
81685,10065,10/03/2024 09:58,Placed,Mobile App,Delivery,,3.53,0.23,PayPal,627
81686,10196,18/03/2024 00:05,Placed,Mobile App,Pickup,3,0,0.97,Card,213
81687,10111,21/03/2024 11:27,Preparing,Mobile App,Pickup,2,0,0.79,Card,322
81688,10009,20/03/2024 23:32,Completed,Mobile App,Delivery,,2.2,1.43,PayPal,693
81689,10452,22/03/2024 02:02,Preparing,Mobile App,Delivery,,3.88,0.49,Card,572
81690,10460,14/03/2024 10:40,Completed,Web,Delivery,,2.05,1.82,Mobile Wallet,213
81691,10447,28/03/2024 05:26,Completed,Mobile App,Pickup,1,0,1.64,Mobile Wallet,957
81692,10245,22/03/2024 19:41,Placed,Mobile App,Delivery,,1.99,0.62,Mobile Wallet,354
81693,10085,05/03/2024 14:38,Preparing,Mobile App,Delivery,,1.18,1.02,Mobile Wallet,947
81694,10267,21/03/2024 09:43,Cancelled,Mobile App,Pickup,1,0,1.6,PayPal,848
81695,10178,17/03/2024 17:55,Placed,Web,Pickup,3,0,1.77,PayPal,631
81696,10222,25/03/2024 22:33,Placed,Web,Delivery,,3.8,0.76,Mobile Wallet,103
81697,10366,07/03/2024 13:14,Preparing,Web,Pickup,3,0,0.19,PayPal,790
81698,10142,02/03/2024 21:45,Placed,Mobile App,Pickup,2,0,0.02,Card,958
81699,10100,20/03/2024 00:07,Preparing,Mobile App,Pickup,2,0,1.09,PayPal,293
81700,10470,01/03/2024 00:37,Placed,Web,Delivery,,3.58,0.53,PayPal,548
81701,10403,10/03/2024 23:18,Cancelled,Web,Delivery,,3.77,0.99,Card,858
81702,10343,29/03/2024 01:42,Completed,Mobile App,Pickup,3,0,1.91,PayPal,508
81703,10296,24/03/2024 23:18,Preparing,Mobile App,Pickup,3,0,1.61,Card,306
81704,10116,20/03/2024 17:54,Cancelled,Mobile App,Delivery,,1.98,1.02,PayPal,657
81705,10499,27/03/2024 22:17,Completed,Mobile App,Pickup,1,0,0.21,Card,280
81706,10285,10/03/2024 23:09,Preparing,Mobile App,Delivery,,3.72,1.85,Mobile Wallet,470
81707,10278,19/03/2024 04:44,Cancelled,Mobile App,Pickup,,0,0.6,Card,303
81708,10084,15/03/2024 06:55,Placed,Mobile App,Pickup,1,0,0.81,PayPal,336
81709,10079,02/03/2024 09:25,Completed,Mobile App,Pickup,,0,0.24,Card,489
81710,10250,27/03/2024 18:42,Preparing,Mobile App,Pickup,,0,0.86,Card,242
81711,10147,28/03/2024 18:54,Preparing,Mobile App,Delivery,,1.48,0.65,PayPal,741
81712,10437,05/03/2024 13:56,Placed,Web,Delivery,,3.39,0.02,Mobile Wallet,684
81713,10220,30/03/2024 11:45,Preparing,Web,Pickup,1,0,0,Card,515
81714,10017,14/03/2024 06:18,Completed,Mobile App,Delivery,,3,0.18,Card,227
81715,10458,05/03/2024 13:11,Placed,Web,Pickup,3,0,1.98,Mobile Wallet,766
81716,10001,08/03/2024 17:36,Cancelled,Mobile App,Delivery,,1.32,1.19,Mobile Wallet,681
81717,10429,28/03/2024 21:16,Completed,Web,Delivery,,1.19,1.21,PayPal,541
81718,10081,23/03/2024 14:13,Preparing,Mobile App,Delivery,,1.1,1.7,Mobile Wallet,561
81719,10084,17/03/2024 07:51,Completed,Mobile App,Pickup,,0,1.31,PayPal,875
81720,10215,15/03/2024 01:51,Completed,Web,Delivery,,1.72,0.3,Card,94
81721,10019,03/03/2024 16:10,Placed,Web,Delivery,,1.32,0.9,Card,426
81722,10371,13/03/2024 20:32,Completed,Mobile App,Delivery,,2.74,1.44,PayPal,23
81723,10210,30/03/2024 07:45,Completed,Web,Delivery,,3.69,1.31,PayPal,75
81724,10081,16/03/2024 16:55,Placed,Web,Pickup,2,0,0.06,PayPal,958
81725,10200,23/03/2024 15:31,Cancelled,Mobile App,Delivery,,3.35,1.73,PayPal,419
81726,10069,30/03/2024 23:09,Completed,Web,Pickup,,0,0.01,Card,392
81727,10489,05/03/2024 05:49,Cancelled,Mobile App,Pickup,,0,0.3,Card,700
81728,10123,10/03/2024 04:55,Preparing,Mobile App,Pickup,3,0,0.08,Card,551
81729,10324,28/03/2024 23:36,Completed,Mobile App,Pickup,3,0,0.01,PayPal,24
81730,10396,10/03/2024 14:32,Preparing,Mobile App,Delivery,,3.04,1.72,Mobile Wallet,844
81731,10259,25/03/2024 01:31,Preparing,Mobile App,Pickup,,0,1.54,Mobile Wallet,194
81732,10410,21/03/2024 16:55,Completed,Mobile App,Delivery,,1.13,0.67,PayPal,959
81733,10302,22/03/2024 14:17,Cancelled,Mobile App,Delivery,,3.74,1.22,Card,35
81734,10473,21/03/2024 10:43,Completed,Mobile App,Pickup,2,0,1.78,Card,46
81735,10419,27/03/2024 09:02,Completed,Mobile App,Delivery,,1.8,1.06,Card,516
81736,10114,19/03/2024 01:36,Placed,Mobile App,Pickup,2,0,0.1,Card,792
81737,10411,01/03/2024 17:51,Completed,Web,Pickup,,0,0.99,Mobile Wallet,424
81738,10110,11/03/2024 16:30,Cancelled,Mobile App,Pickup,1,0,0.35,Mobile Wallet,508
81739,10103,20/03/2024 13:07,Placed,Mobile App,Delivery,,2.94,1.89,Card,714
81740,10051,12/03/2024 18:00,Preparing,Mobile App,Delivery,,3.02,0.83,PayPal,773
81741,10105,17/03/2024 10:46,Placed,Mobile App,Delivery,,1.93,1.08,Mobile Wallet,725
81742,10328,04/03/2024 11:15,Preparing,Web,Delivery,,3.56,0.01,Card,992
81743,10034,06/03/2024 03:49,Cancelled,Mobile App,Pickup,2,0,0.24,Mobile Wallet,262
81744,10239,22/03/2024 21:38,Completed,Web,Delivery,,2.07,0.18,Card,380
81745,10199,25/03/2024 19:37,Completed,Web,Delivery,,3.73,1.24,Card,387
81746,10033,07/03/2024 15:15,Completed,Web,Delivery,,2.57,1.38,Card,688
81747,10246,16/03/2024 11:34,Cancelled,Mobile App,Pickup,1,0,0.21,Mobile Wallet,931
81748,10398,08/03/2024 14:58,Preparing,Mobile App,Pickup,2,0,1.55,Mobile Wallet,773
81749,10358,11/03/2024 07:40,Cancelled,Mobile App,Delivery,,2.16,1.29,Card,246
81750,10461,02/03/2024 15:44,Cancelled,Web,Delivery,,1.01,0.71,Mobile Wallet,665
81751,10479,19/03/2024 21:52,Placed,Mobile App,Pickup,3,0,1.72,Card,510
81752,10069,28/03/2024 01:30,Placed,Web,Delivery,,2.42,1.11,Mobile Wallet,209
81753,10372,29/03/2024 10:36,Placed,Mobile App,Pickup,1,0,0.49,Mobile Wallet,227
81754,10421,02/03/2024 18:31,Placed,Web,Pickup,3,0,1.88,Mobile Wallet,201
81755,10494,12/03/2024 18:06,Cancelled,Web,Delivery,,1.84,1.7,Card,671
81756,10500,23/03/2024 16:15,Completed,Mobile App,Pickup,1,0,0.81,Card,173
81757,10146,05/03/2024 05:39,Preparing,Web,Pickup,2,0,0.73,Card,911
81758,10500,15/03/2024 11:40,Placed,Web,Pickup,3,0,1.15,Mobile Wallet,7
81759,10410,11/03/2024 12:52,Placed,Mobile App,Delivery,,1.93,1.52,Mobile Wallet,155
81760,10468,25/03/2024 23:35,Completed,Mobile App,Delivery,,1.3,0.81,Card,633
81761,10160,30/03/2024 22:35,Completed,Mobile App,Pickup,1,0,1.48,Card,565
81762,10036,27/03/2024 18:35,Placed,Web,Delivery,,3.67,0.09,PayPal,18
81763,10208,13/03/2024 00:40,Preparing,Web,Delivery,,1.25,0.34,Mobile Wallet,99
81764,10471,29/03/2024 17:02,Placed,Mobile App,Delivery,,1.66,1.42,Card,815
81765,10378,19/03/2024 13:32,Placed,Mobile App,Delivery,,2.73,1.46,Card,250
81766,10253,03/03/2024 16:50,Cancelled,Web,Delivery,,2.84,0.78,Mobile Wallet,416
81767,10150,19/03/2024 09:50,Cancelled,Mobile App,Pickup,2,0,0.54,Mobile Wallet,10
