store_id,trans_datetime,staff_id,payment_type,order_channel,loyalty_member_id,pos_receipt_id,time_range,month,line_number,product_id,quantity,unit_price,line_discount
1,2024-02-28 12:56:00,5002,Cash,In-Store,3004.0,90666,12:00-18:00,Feb,4,38,2,2.49,0.1
1,2024-02-28 12:56:00,5002,Cash,In-Store,3004.0,90666,12:00-18:00,Feb,2,347,4,5.86,0.5
1,2024-02-28 12:56:00,5002,Cash,In-Store,3004.0,90666,12:00-18:00,Feb,4,17,4,1.97,0.0
4,2024-03-06 03:30:00,5003,Card,In-Store,3001.0,90512,00:00-06:00,Mar,3,531,4,5.61,0.0
4,2024-03-06 03:30:00,5003,Card,In-Store,3001.0,90512,00:00-06:00,Mar,1,880,2,3.15,0.25
4,2024-03-06 03:30:00,5003,Card,In-Store,3001.0,90512,00:00-06:00,Mar,5,219,4,2.71,0.5
4,2024-03-06 03:30:00,5003,Card,In-Store,3001.0,90512,00:00-06:00,Mar,2,697,4,2.16,0.25
5,2024-01-02 09:08:00,5009,Cash,In-Store,3002.0,90794,06:00-12:00,Jan,4,267,4,2.47,0.25
5,2024-01-02 09:08:00,5009,Cash,In-Store,3002.0,90794,06:00-12:00,Jan,2,627,4,5.43,0.0
5,2024-01-02 09:08:00,5009,Cash,In-Store,3002.0,90794,06:00-12:00,Jan,4,97,1,2.87,0.25
5,2024-02-05 20:47:00,5004,Cash,Click-and-Collect,3003.0,90205,18:00-24:00,Feb,2,126,2,5.34,0.5
5,2024-02-05 20:47:00,5004,Cash,Click-and-Collect,3003.0,90205,18:00-24:00,Feb,5,749,3,5.78,0.25
5,2024-02-05 20:47:00,5004,Cash,Click-and-Collect,3003.0,90205,18:00-24:00,Feb,4,161,4,1.95,0.5
5,2024-02-05 20:47:00,5004,Cash,Click-and-Collect,3003.0,90205,18:00-24:00,Feb,5,412,3,1.79,0.25
1,2024-03-17 17:07:00,5002,Voucher,Click-and-Collect,3004.0,90921,12:00-18:00,Mar,2,956,1,5.55,0.1
1,2024-03-17 17:07:00,5002,Voucher,Click-and-Collect,3004.0,90921,12:00-18:00,Mar,3,731,4,5.99,0.25
1,2024-03-17 17:07:00,5002,Voucher,Click-and-Collect,3004.0,90921,12:00-18:00,Mar,1,557,1,2.31,0.25
1,2024-03-17 17:07:00,5002,Voucher,Click-and-Collect,3004.0,90921,12:00-18:00,Mar,5,41,4,4.68,0.25
1,2024-03-17 17:07:00,5002,Voucher,Click-and-Collect,3004.0,90921,12:00-18:00,Mar,1,135,2,1.52,0.25
1,2024-03-05 04:14:00,5010,Voucher,Click-and-Collect,,90727,00:00-06:00,Mar,2,67,3,5.51,0.1
1,2024-03-05 04:14:00,5010,Voucher,Click-and-Collect,,90727,00:00-06:00,Mar,2,102,3,3.68,0.0
5,2024-01-31 14:06:00,5001,Card,In-Store,3005.0,90813,12:00-18:00,Jan,4,719,1,5.34,0.1
5,2024-01-31 14:06:00,5001,Card,In-Store,3005.0,90813,12:00-18:00,Jan,2,371,2,2.05,0.1
5,2024-01-31 14:06:00,5001,Card,In-Store,3005.0,90813,12:00-18:00,Jan,4,652,3,2.12,0.1
5,2024-01-31 14:06:00,5001,Card,In-Store,3005.0,90813,12:00-18:00,Jan,4,785,3,2.25,0.1
5,2024-02-21 05:37:00,5008,Mobile Wallet,In-Store,,90243,00:00-06:00,Feb,4,810,4,1.62,0.25
5,2024-02-21 05:37:00,5008,Mobile Wallet,In-Store,,90243,00:00-06:00,Feb,5,607,3,5.13,0.25
5,2024-02-21 05:37:00,5008,Mobile Wallet,In-Store,,90243,00:00-06:00,Feb,1,756,4,4.91,0.0
5,2024-03-03 19:25:00,5009,Mobile Wallet,Click-and-Collect,3001.0,90823,18:00-24:00,Mar,1,565,2,4.25,0.0
5,2024-03-03 19:25:00,5009,Mobile Wallet,Click-and-Collect,3001.0,90823,18:00-24:00,Mar,4,936,4,2.51,0.1
5,2024-03-03 19:25:00,5009,Mobile Wallet,Click-and-Collect,3001.0,90823,18:00-24:00,Mar,2,521,4,3.69,0.25
5,2024-03-03 19:25:00,5009,Mobile Wallet,Click-and-Collect,3001.0,90823,18:00-24:00,Mar,1,381,4,2.38,0.0
3,2024-01-29 18:24:00,5004,Voucher,Click-and-Collect,,90317,18:00-24:00,Jan,5,683,4,2.97,0.25
3,2024-01-29 18:24:00,5004,Voucher,Click-and-Collect,,90317,18:00-24:00,Jan,5,408,4,3.87,0.5
2,2024-03-17 19:39:00,5001,Voucher,In-Store,3003.0,90076,18:00-24:00,Mar,4,129,3,4.39,0.5
4,2024-03-29 08:17:00,5001,Voucher,Click-and-Collect,3003.0,90697,06:00-12:00,Mar,2,530,3,2.08,0.1
4,2024-03-29 08:17:00,5001,Voucher,Click-and-Collect,3003.0,90697,06:00-12:00,Mar,2,686,1,2.49,0.0
4,2024-02-08 07:05:00,5010,Mobile Wallet,Click-and-Collect,,90444,06:00-12:00,Feb,3,515,1,5.24,0.1
4,2024-02-08 07:05:00,5010,Mobile Wallet,Click-and-Collect,,90444,06:00-12:00,Feb,3,905,4,3.41,0.25
4,2024-02-08 07:05:00,5010,Mobile Wallet,Click-and-Collect,,90444,06:00-12:00,Feb,2,112,1,4.41,0.0
3,2024-03-12 14:48:00,5006,Mobile Wallet,Click-and-Collect,,90169,12:00-18:00,Mar,4,389,1,5.93,0.25
3,2024-03-12 14:48:00,5006,Mobile Wallet,Click-and-Collect,,90169,12:00-18:00,Mar,3,166,3,5.71,0.1
3,2024-03-12 14:48:00,5006,Mobile Wallet,Click-and-Collect,,90169,12:00-18:00,Mar,2,283,1,4.64,0.5
3,2024-03-12 14:48:00,5006,Mobile Wallet,Click-and-Collect,,90169,12:00-18:00,Mar,2,703,3,5.78,0.0
3,2024-02-17 12:51:00,5007,Cash,In-Store,3001.0,90971,12:00-18:00,Feb,2,964,3,5.31,0.25
2,2024-03-07 23:15:00,5006,Card,Click-and-Collect,3005.0,90651,18:00-24:00,Mar,4,844,4,5.59,0.25
2,2024-03-07 23:15:00,5006,Card,Click-and-Collect,3005.0,90651,18:00-24:00,Mar,3,397,3,2.64,0.0
2,2024-03-07 23:15:00,5006,Card,Click-and-Collect,3005.0,90651,18:00-24:00,Mar,5,980,3,2.06,0.25
2,2024-03-07 23:15:00,5006,Card,Click-and-Collect,3005.0,90651,18:00-24:00,Mar,2,681,3,5.33,0.5
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,2,96,2,4.16,0.1
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,5,665,3,2.89,0.25
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,4,8,1,2.45,0.1
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,3,738,3,5.03,0.25
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,5,615,4,5.7,0.25
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,4,384,1,2.92,0.5
1,2024-03-18 00:56:00,5005,Mobile Wallet,In-Store,3005.0,90547,00:00-06:00,Mar,4,739,2,1.7,0.1
2,2024-02-26 03:47:00,5009,Mobile Wallet,Click-and-Collect,3001.0,90675,00:00-06:00,Feb,1,640,3,5.29,0.0
3,2024-02-13 06:19:00,5002,Mobile Wallet,In-Store,,90084,06:00-12:00,Feb,3,430,3,5.71,0.1
3,2024-02-13 06:19:00,5002,Mobile Wallet,In-Store,,90084,06:00-12:00,Feb,3,384,2,1.63,0.0
3,2024-02-13 06:19:00,5002,Mobile Wallet,In-Store,,90084,06:00-12:00,Feb,5,47,3,4.43,0.5
3,2024-02-13 06:19:00,5002,Mobile Wallet,In-Store,,90084,06:00-12:00,Feb,4,485,1,2.89,0.5
1,2024-03-07 22:50:00,5001,Voucher,In-Store,3005.0,90655,18:00-24:00,Mar,2,115,1,4.84,0.1
1,2024-03-07 22:50:00,5001,Voucher,In-Store,3005.0,90655,18:00-24:00,Mar,3,811,1,1.84,0.5
1,2024-03-07 22:50:00,5001,Voucher,In-Store,3005.0,90655,18:00-24:00,Mar,3,32,4,5.5,0.25
2,2024-01-15 19:11:00,5010,Cash,Click-and-Collect,,90495,18:00-24:00,Jan,1,251,4,2.84,0.0
2,2024-01-15 19:11:00,5010,Cash,Click-and-Collect,,90495,18:00-24:00,Jan,4,638,2,4.63,0.0
2,2024-01-15 19:11:00,5010,Cash,Click-and-Collect,,90495,18:00-24:00,Jan,1,722,3,2.01,0.5
3,2024-01-08 13:33:00,5001,Card,Click-and-Collect,,90162,12:00-18:00,Jan,3,451,4,3.68,0.1
3,2024-01-08 13:33:00,5001,Card,Click-and-Collect,,90162,12:00-18:00,Jan,2,827,3,5.22,0.0
1,2024-02-14 13:54:00,5010,Voucher,In-Store,,90622,12:00-18:00,Feb,3,148,3,5.38,0.25
1,2024-02-14 13:54:00,5010,Voucher,In-Store,,90622,12:00-18:00,Feb,2,103,2,2.82,0.5
2,2024-03-25 03:27:00,5006,Card,Click-and-Collect,,90999,00:00-06:00,Mar,3,409,2,4.92,0.0
2,2024-03-25 03:27:00,5006,Card,Click-and-Collect,,90999,00:00-06:00,Mar,5,100,4,3.18,0.25
2,2024-03-25 03:27:00,5006,Card,Click-and-Collect,,90999,00:00-06:00,Mar,2,31,2,2.39,0.1
2,2024-02-07 06:59:00,5005,Cash,In-Store,,90248,06:00-12:00,Feb,4,738,4,3.7,0.1
2,2024-02-07 06:59:00,5005,Cash,In-Store,,90248,06:00-12:00,Feb,2,478,1,2.7,0.1
2,2024-02-07 06:59:00,5005,Cash,In-Store,,90248,06:00-12:00,Feb,4,382,4,4.17,0.1
3,2024-02-15 17:27:00,5005,Mobile Wallet,In-Store,,90100,12:00-18:00,Feb,2,52,3,5.75,0.5
3,2024-02-15 17:27:00,5005,Mobile Wallet,In-Store,,90100,12:00-18:00,Feb,3,483,2,4.83,0.1
3,2024-02-15 17:27:00,5005,Mobile Wallet,In-Store,,90100,12:00-18:00,Feb,3,439,3,5.96,0.5
2,2024-01-08 19:04:00,5008,Card,Click-and-Collect,3003.0,90986,18:00-24:00,Jan,2,887,2,5.16,0.25
2,2024-01-08 19:04:00,5008,Card,Click-and-Collect,3003.0,90986,18:00-24:00,Jan,2,769,4,5.63,0.25
2,2024-01-08 19:04:00,5008,Card,Click-and-Collect,3003.0,90986,18:00-24:00,Jan,4,468,3,5.26,0.5
2,2024-01-08 19:04:00,5008,Card,Click-and-Collect,3003.0,90986,18:00-24:00,Jan,3,178,1,3.2,0.5
2,2024-01-08 19:04:00,5008,Card,Click-and-Collect,3003.0,90986,18:00-24:00,Jan,4,713,2,3.2,0.0
1,2024-03-23 16:28:00,5010,Voucher,In-Store,,90782,12:00-18:00,Mar,3,79,2,3.88,0.5
1,2024-03-23 16:28:00,5010,Voucher,In-Store,,90782,12:00-18:00,Mar,4,164,4,5.98,0.5
1,2024-03-23 16:28:00,5010,Voucher,In-Store,,90782,12:00-18:00,Mar,3,851,1,2.09,0.0
2,2024-01-09 21:07:00,5008,Voucher,In-Store,3002.0,90901,18:00-24:00,Jan,5,251,3,2.78,0.5
2,2024-01-09 21:07:00,5008,Voucher,In-Store,3002.0,90901,18:00-24:00,Jan,5,316,4,1.6,0.5
5,2024-01-18 07:44:00,5005,Mobile Wallet,Click-and-Collect,3002.0,90469,06:00-12:00,Jan,1,990,2,2.47,0.25
5,2024-01-18 07:44:00,5005,Mobile Wallet,Click-and-Collect,3002.0,90469,06:00-12:00,Jan,5,675,2,5.84,0.0
5,2024-01-18 07:44:00,5005,Mobile Wallet,Click-and-Collect,3002.0,90469,06:00-12:00,Jan,3,1000,1,4.64,0.5
5,2024-01-18 07:44:00,5005,Mobile Wallet,Click-and-Collect,3002.0,90469,06:00-12:00,Jan,2,738,2,4.34,0.25
5,2024-01-18 07:44:00,5005,Mobile Wallet,Click-and-Collect,3002.0,90469,06:00-12:00,Jan,4,671,2,4.1,0.5
2,2024-02-19 21:27:00,5007,Voucher,Click-and-Collect,,90052,18:00-24:00,Feb,3,289,4,4.19,0.5
2,2024-03-30 15:24:00,5007,Mobile Wallet,Click-and-Collect,,90550,12:00-18:00,Mar,3,9,1,3.44,0.25
2,2024-03-30 15:24:00,5007,Mobile Wallet,Click-and-Collect,,90550,12:00-18:00,Mar,4,832,3,1.99,0.5
2,2024-03-30 15:24:00,5007,Mobile Wallet,Click-and-Collect,,90550,12:00-18:00,Mar,5,842,2,3.23,0.5
4,2024-01-07 18:14:00,5008,Mobile Wallet,In-Store,3003.0,90783,18:00-24:00,Jan,5,413,3,1.7,0.0
4,2024-01-07 18:14:00,5008,Mobile Wallet,In-Store,3003.0,90783,18:00-24:00,Jan,1,7,4,2.12,0.1
4,2024-01-07 18:14:00,5008,Mobile Wallet,In-Store,3003.0,90783,18:00-24:00,Jan,4,113,4,4.47,0.5
4,2024-03-05 18:17:00,5009,Voucher,Click-and-Collect,3005.0,90576,18:00-24:00,Mar,4,200,3,3.99,0.0
4,2024-03-05 18:17:00,5009,Voucher,Click-and-Collect,3005.0,90576,18:00-24:00,Mar,1,880,1,3.29,0.1
4,2024-03-05 18:17:00,5009,Voucher,Click-and-Collect,3005.0,90576,18:00-24:00,Mar,3,875,2,3.78,0.5
4,2024-03-05 18:17:00,5009,Voucher,Click-and-Collect,3005.0,90576,18:00-24:00,Mar,5,263,1,1.88,0.0
4,2024-03-05 18:17:00,5009,Voucher,Click-and-Collect,3005.0,90576,18:00-24:00,Mar,5,68,4,2.78,0.1
1,2024-03-22 04:13:00,5008,Mobile Wallet,Click-and-Collect,3002.0,90517,00:00-06:00,Mar,2,462,3,5.21,0.0
1,2024-03-22 04:13:00,5008,Mobile Wallet,Click-and-Collect,3002.0,90517,00:00-06:00,Mar,4,174,1,3.15,0.0
1,2024-03-22 04:13:00,5008,Mobile Wallet,Click-and-Collect,3002.0,90517,00:00-06:00,Mar,3,981,3,5.48,0.25
4,2024-01-31 08:36:00,5002,Mobile Wallet,In-Store,3001.0,90999,06:00-12:00,Jan,3,409,2,4.92,0.0
4,2024-01-31 08:36:00,5002,Mobile Wallet,In-Store,3001.0,90999,06:00-12:00,Jan,5,100,4,3.18,0.25
4,2024-01-31 08:36:00,5002,Mobile Wallet,In-Store,3001.0,90999,06:00-12:00,Jan,2,31,2,2.39,0.1
1,2024-01-03 04:00:00,5005,Cash,In-Store,3002.0,90962,00:00-06:00,Jan,5,900,2,2.69,0.0
1,2024-01-03 04:00:00,5005,Cash,In-Store,3002.0,90962,00:00-06:00,Jan,5,375,2,2.4,0.5
1,2024-01-03 04:00:00,5005,Cash,In-Store,3002.0,90962,00:00-06:00,Jan,2,368,1,2.48,0.5
1,2024-01-03 04:00:00,5005,Cash,In-Store,3002.0,90962,00:00-06:00,Jan,4,761,1,3.84,0.5
5,2024-01-14 07:38:00,5009,Card,In-Store,,90042,06:00-12:00,Jan,4,47,1,2.12,0.25
1,2024-02-27 14:18:00,5008,Mobile Wallet,In-Store,3002.0,90532,12:00-18:00,Feb,3,468,2,4.23,0.1
1,2024-02-27 14:18:00,5008,Mobile Wallet,In-Store,3002.0,90532,12:00-18:00,Feb,5,213,3,5.99,0.5
1,2024-02-27 14:18:00,5008,Mobile Wallet,In-Store,3002.0,90532,12:00-18:00,Feb,4,536,1,3.45,0.1
1,2024-02-27 14:18:00,5008,Mobile Wallet,In-Store,3002.0,90532,12:00-18:00,Feb,1,858,1,4.89,0.1
3,2024-03-25 04:43:00,5008,Cash,In-Store,3002.0,90954,00:00-06:00,Mar,5,628,3,2.23,0.25
3,2024-03-25 04:43:00,5008,Cash,In-Store,3002.0,90954,00:00-06:00,Mar,2,411,3,4.7,0.0
3,2024-03-25 04:43:00,5008,Cash,In-Store,3002.0,90954,00:00-06:00,Mar,1,508,1,2.81,0.5
1,2024-01-22 05:47:00,5006,Cash,In-Store,3005.0,90345,00:00-06:00,Jan,4,520,4,4.69,0.25
1,2024-01-22 05:47:00,5006,Cash,In-Store,3005.0,90345,00:00-06:00,Jan,4,280,1,4.05,0.5
1,2024-01-22 05:47:00,5006,Cash,In-Store,3005.0,90345,00:00-06:00,Jan,1,437,4,1.78,0.5
1,2024-03-18 23:38:00,5004,Mobile Wallet,In-Store,3005.0,90836,18:00-24:00,Mar,4,18,3,2.99,0.0
1,2024-03-18 23:38:00,5004,Mobile Wallet,In-Store,3005.0,90836,18:00-24:00,Mar,5,504,1,1.94,0.5
1,2024-02-15 06:12:00,5002,Cash,Click-and-Collect,,90598,06:00-12:00,Feb,5,316,1,4.19,0.25
1,2024-02-15 06:12:00,5002,Cash,Click-and-Collect,,90598,06:00-12:00,Feb,4,43,4,3.81,0.25
1,2024-02-15 06:12:00,5002,Cash,Click-and-Collect,,90598,06:00-12:00,Feb,5,472,1,2.07,0.1
5,2024-02-12 03:58:00,5007,Cash,In-Store,3005.0,90592,00:00-06:00,Feb,5,234,1,4.13,0.1
5,2024-02-12 03:58:00,5007,Cash,In-Store,3005.0,90592,00:00-06:00,Feb,3,777,3,4.37,0.1
5,2024-02-12 03:58:00,5007,Cash,In-Store,3005.0,90592,00:00-06:00,Feb,3,458,2,2.43,0.25
5,2024-02-12 03:58:00,5007,Cash,In-Store,3005.0,90592,00:00-06:00,Feb,1,752,3,1.74,0.25
5,2024-02-12 03:58:00,5007,Cash,In-Store,3005.0,90592,00:00-06:00,Feb,3,796,2,4.66,0.1
2,2024-01-11 09:44:00,5010,Cash,Click-and-Collect,3002.0,90645,06:00-12:00,Jan,1,739,4,2.16,0.1
2,2024-01-11 09:44:00,5010,Cash,Click-and-Collect,3002.0,90645,06:00-12:00,Jan,1,525,1,5.51,0.1
2,2024-01-11 09:44:00,5010,Cash,Click-and-Collect,3002.0,90645,06:00-12:00,Jan,5,485,2,4.08,0.25
2,2024-01-11 09:44:00,5010,Cash,Click-and-Collect,3002.0,90645,06:00-12:00,Jan,2,7,1,5.41,0.0
1,2024-01-13 18:20:00,5007,Voucher,Click-and-Collect,3003.0,90587,18:00-24:00,Jan,3,971,1,2.36,0.5
3,2024-02-09 14:01:00,5006,Voucher,Click-and-Collect,3004.0,90429,12:00-18:00,Feb,5,156,4,4.61,0.5
3,2024-02-09 14:01:00,5006,Voucher,Click-and-Collect,3004.0,90429,12:00-18:00,Feb,4,989,4,4.08,0.1
3,2024-02-09 14:01:00,5006,Voucher,Click-and-Collect,3004.0,90429,12:00-18:00,Feb,5,563,4,3.92,0.5
4,2024-03-11 05:03:00,5003,Voucher,Click-and-Collect,,90794,00:00-06:00,Mar,4,267,4,2.47,0.25
4,2024-03-11 05:03:00,5003,Voucher,Click-and-Collect,,90794,00:00-06:00,Mar,2,627,4,5.43,0.0
4,2024-03-11 05:03:00,5003,Voucher,Click-and-Collect,,90794,00:00-06:00,Mar,4,97,1,2.87,0.25
3,2024-03-10 08:55:00,5006,Card,Click-and-Collect,,90532,06:00-12:00,Mar,3,468,2,4.23,0.1
3,2024-03-10 08:55:00,5006,Card,Click-and-Collect,,90532,06:00-12:00,Mar,5,213,3,5.99,0.5
3,2024-03-10 08:55:00,5006,Card,Click-and-Collect,,90532,06:00-12:00,Mar,4,536,1,3.45,0.1
3,2024-03-10 08:55:00,5006,Card,Click-and-Collect,,90532,06:00-12:00,Mar,1,858,1,4.89,0.1
5,2024-03-02 01:19:00,5005,Mobile Wallet,Click-and-Collect,3003.0,90386,00:00-06:00,Mar,5,322,2,3.57,0.25
1,2024-01-23 09:17:00,5007,Card,In-Store,3004.0,90363,06:00-12:00,Jan,2,693,3,4.25,0.1
1,2024-01-23 09:17:00,5007,Card,In-Store,3004.0,90363,06:00-12:00,Jan,4,818,4,3.76,0.25
4,2024-01-16 07:05:00,5006,Cash,Click-and-Collect,,90286,06:00-12:00,Jan,5,903,4,2.6,0.5
4,2024-01-16 07:05:00,5006,Cash,Click-and-Collect,,90286,06:00-12:00,Jan,3,572,3,2.51,0.25
4,2024-01-24 22:43:00,5005,Cash,Click-and-Collect,,90722,18:00-24:00,Jan,5,213,4,2.93,0.25
5,2024-02-13 01:36:00,5002,Mobile Wallet,In-Store,3004.0,90957,00:00-06:00,Feb,4,957,3,2.8,0.5
5,2024-02-17 21:04:00,5004,Card,In-Store,3004.0,90839,18:00-24:00,Feb,1,354,2,2.81,0.25
4,2024-01-21 22:17:00,5002,Voucher,In-Store,,90355,18:00-24:00,Jan,2,947,4,4.45,0.5
4,2024-01-21 22:17:00,5002,Voucher,In-Store,,90355,18:00-24:00,Jan,1,680,4,2.17,0.0
3,2024-03-06 11:50:00,5003,Mobile Wallet,In-Store,,90207,06:00-12:00,Mar,2,848,3,5.7,0.25
3,2024-03-06 11:50:00,5003,Mobile Wallet,In-Store,,90207,06:00-12:00,Mar,5,301,4,3.71,0.25
2,2024-02-02 05:06:00,5006,Card,Click-and-Collect,3005.0,90112,00:00-06:00,Feb,2,631,2,2.59,0.1
2,2024-02-02 05:06:00,5006,Card,Click-and-Collect,3005.0,90112,00:00-06:00,Feb,5,180,1,5.29,0.1
2,2024-02-02 05:06:00,5006,Card,Click-and-Collect,3005.0,90112,00:00-06:00,Feb,2,17,2,3.85,0.5
2,2024-02-02 05:06:00,5006,Card,Click-and-Collect,3005.0,90112,00:00-06:00,Feb,5,427,2,2.23,0.25
2,2024-02-02 05:06:00,5006,Card,Click-and-Collect,3005.0,90112,00:00-06:00,Feb,2,652,3,5.16,0.25
3,2024-02-27 10:17:00,5006,Cash,Click-and-Collect,3001.0,90054,06:00-12:00,Feb,1,103,4,2.99,0.5
3,2024-02-27 10:17:00,5006,Cash,Click-and-Collect,3001.0,90054,06:00-12:00,Feb,4,172,4,3.29,0.25
3,2024-02-27 10:17:00,5006,Cash,Click-and-Collect,3001.0,90054,06:00-12:00,Feb,2,302,4,3.31,0.5
3,2024-02-27 10:17:00,5006,Cash,Click-and-Collect,3001.0,90054,06:00-12:00,Feb,2,613,1,1.72,0.5
3,2024-02-27 10:17:00,5006,Cash,Click-and-Collect,3001.0,90054,06:00-12:00,Feb,1,650,2,5.72,0.1
3,2024-02-22 14:01:00,5010,Cash,In-Store,3005.0,90698,12:00-18:00,Feb,4,790,2,1.52,0.1
3,2024-02-22 14:01:00,5010,Cash,In-Store,3005.0,90698,12:00-18:00,Feb,3,144,1,4.45,0.25
3,2024-02-22 14:01:00,5010,Cash,In-Store,3005.0,90698,12:00-18:00,Feb,3,697,1,3.27,0.0
1,2024-01-11 16:21:00,5007,Voucher,Click-and-Collect,3003.0,90669,12:00-18:00,Jan,3,958,4,3.65,0.1
2,2024-02-28 18:04:00,5010,Cash,Click-and-Collect,3001.0,90329,18:00-24:00,Feb,5,293,1,5.59,0.0
2,2024-02-28 18:04:00,5010,Cash,Click-and-Collect,3001.0,90329,18:00-24:00,Feb,5,527,1,5.77,0.1
2,2024-02-28 18:04:00,5010,Cash,Click-and-Collect,3001.0,90329,18:00-24:00,Feb,3,362,3,3.77,0.5
2,2024-02-28 18:04:00,5010,Cash,Click-and-Collect,3001.0,90329,18:00-24:00,Feb,3,63,1,4.16,0.1
1,2024-02-22 16:11:00,5004,Voucher,Click-and-Collect,,90238,12:00-18:00,Feb,4,548,1,5.61,0.1
1,2024-02-22 16:11:00,5004,Voucher,Click-and-Collect,,90238,12:00-18:00,Feb,4,817,4,4.33,0.1
2,2024-01-03 15:42:00,5008,Card,Click-and-Collect,3003.0,90904,12:00-18:00,Jan,4,858,2,5.7,0.0
2,2024-01-03 15:42:00,5008,Card,Click-and-Collect,3003.0,90904,12:00-18:00,Jan,3,510,4,1.94,0.5
2,2024-01-03 15:42:00,5008,Card,Click-and-Collect,3003.0,90904,12:00-18:00,Jan,4,564,4,1.77,0.25
2,2024-01-03 15:42:00,5008,Card,Click-and-Collect,3003.0,90904,12:00-18:00,Jan,4,506,2,2.48,0.5
2,2024-01-03 15:42:00,5008,Card,Click-and-Collect,3003.0,90904,12:00-18:00,Jan,1,561,3,4.29,0.1
2,2024-01-03 15:42:00,5008,Card,Click-and-Collect,3003.0,90904,12:00-18:00,Jan,2,644,3,4.5,0.0
5,2024-02-21 01:27:00,5006,Voucher,In-Store,,90807,00:00-06:00,Feb,2,811,2,3.41,0.1
5,2024-02-21 01:27:00,5006,Voucher,In-Store,,90807,00:00-06:00,Feb,1,508,2,5.71,0.25
2,2024-03-14 02:35:00,5004,Mobile Wallet,In-Store,3001.0,90010,00:00-06:00,Mar,3,306,1,5.68,0.25
5,2024-01-30 05:14:00,5002,Card,Click-and-Collect,3005.0,90466,00:00-06:00,Jan,5,657,4,5.5,0.1
5,2024-01-30 05:14:00,5002,Card,Click-and-Collect,3005.0,90466,00:00-06:00,Jan,5,766,3,3.37,0.5
1,2024-02-25 06:20:00,5002,Card,In-Store,,90480,06:00-12:00,Feb,4,987,1,2.13,0.1
1,2024-02-25 06:20:00,5002,Card,In-Store,,90480,06:00-12:00,Feb,2,280,2,5.14,0.25
2,2024-03-08 00:40:00,5007,Mobile Wallet,In-Store,,90749,00:00-06:00,Mar,3,470,3,4.73,0.0
2,2024-03-08 00:40:00,5007,Mobile Wallet,In-Store,,90749,00:00-06:00,Mar,3,828,4,1.85,0.0
3,2024-01-06 11:06:00,5009,Mobile Wallet,In-Store,3003.0,90810,06:00-12:00,Jan,4,303,2,2.29,0.5
3,2024-01-06 11:06:00,5009,Mobile Wallet,In-Store,3003.0,90810,06:00-12:00,Jan,5,680,1,2.25,0.5
1,2024-02-03 19:21:00,5007,Cash,Click-and-Collect,3003.0,90528,18:00-24:00,Feb,2,336,1,3.3,0.0
1,2024-02-03 19:21:00,5007,Cash,Click-and-Collect,3003.0,90528,18:00-24:00,Feb,4,768,3,4.63,0.25
1,2024-02-03 19:21:00,5007,Cash,Click-and-Collect,3003.0,90528,18:00-24:00,Feb,2,811,2,1.8,0.5
1,2024-02-03 19:21:00,5007,Cash,Click-and-Collect,3003.0,90528,18:00-24:00,Feb,5,924,4,2.7,0.5
4,2024-01-06 17:16:00,5006,Cash,In-Store,3004.0,90144,12:00-18:00,Jan,3,489,3,5.71,0.0
4,2024-01-06 17:16:00,5006,Cash,In-Store,3004.0,90144,12:00-18:00,Jan,5,516,3,2.55,0.25
4,2024-01-06 17:16:00,5006,Cash,In-Store,3004.0,90144,12:00-18:00,Jan,3,192,3,5.29,0.0
4,2024-01-06 17:16:00,5006,Cash,In-Store,3004.0,90144,12:00-18:00,Jan,3,771,1,4.15,0.5
4,2024-01-06 17:16:00,5006,Cash,In-Store,3004.0,90144,12:00-18:00,Jan,4,457,2,2.31,0.1
4,2024-01-06 17:16:00,5006,Cash,In-Store,3004.0,90144,12:00-18:00,Jan,4,37,2,1.61,0.1
5,2024-03-29 09:50:00,5009,Voucher,In-Store,,90393,06:00-12:00,Mar,4,240,4,1.7,0.5
5,2024-03-29 09:50:00,5009,Voucher,In-Store,,90393,06:00-12:00,Mar,3,242,4,4.89,0.25
5,2024-03-29 09:50:00,5009,Voucher,In-Store,,90393,06:00-12:00,Mar,5,943,2,2.31,0.0
5,2024-03-29 09:50:00,5009,Voucher,In-Store,,90393,06:00-12:00,Mar,5,56,1,3.42,0.1
1,2024-03-26 17:50:00,5007,Card,Click-and-Collect,3001.0,90597,12:00-18:00,Mar,2,741,1,2.68,0.25
1,2024-03-26 17:50:00,5007,Card,Click-and-Collect,3001.0,90597,12:00-18:00,Mar,3,928,1,2.65,0.0
4,2024-01-21 02:56:00,5009,Cash,In-Store,3005.0,90064,00:00-06:00,Jan,4,684,1,3.59,0.1
4,2024-01-21 02:56:00,5009,Cash,In-Store,3005.0,90064,00:00-06:00,Jan,5,155,1,1.89,0.25
