online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
80735,10030,2024-03-05 11:51:00,Completed,Web,Pickup,1,0.0,0.83,PayPal,144,06:00-12:00
80736,10133,2024-03-03 08:39:00,Preparing,Web,Pickup,5,0.0,1.5,Mobile Wallet,953,06:00-12:00
80737,10122,2024-03-06 05:41:00,Completed,Web,Pickup,2,0.0,0.64,Mobile Wallet,776,00:00-06:00
80738,10209,2024-03-23 00:50:00,Placed,Mobile App,Delivery,1,2.9,1.83,Card,675,00:00-06:00
80739,10138,2024-03-12 05:02:00,Preparing,Mobile App,Delivery,2,2.7,0.89,Mobile Wallet,50,00:00-06:00
80740,10257,2024-03-07 11:30:00,Completed,Web,Delivery,4,3.35,1.08,PayPal,944,06:00-12:00
80741,10493,2024-03-01 01:05:00,Cancelled,Mobile App,Pickup,4,0.0,1.31,Card,397,00:00-06:00
80742,10001,2024-03-22 22:40:00,Completed,Mobile App,Delivery,5,3.52,0.76,PayPal,938,18:00-24:00
80743,10432,2024-03-27 15:08:00,Completed,Web,Delivery,2,1.48,1.07,Card,825,12:00-18:00
80744,10154,2024-03-18 23:46:00,Placed,Web,Delivery,4,3.18,2.0,PayPal,322,18:00-24:00
80745,10108,2024-03-29 21:46:00,Completed,Mobile App,Pickup,4,0.0,0.55,Mobile Wallet,689,18:00-24:00
80746,10165,2024-03-21 22:13:00,Completed,Web,Pickup,4,0.0,1.83,Card,711,18:00-24:00
80747,10331,2024-03-28 16:57:00,Cancelled,Web,Delivery,1,3.7,1.35,PayPal,597,12:00-18:00
80748,10285,2024-03-25 11:46:00,Placed,Web,Pickup,1,0.0,1.08,Mobile Wallet,14,06:00-12:00
80749,10228,2024-03-17 01:33:00,Cancelled,Mobile App,Delivery,3,2.16,1.68,Mobile Wallet,58,00:00-06:00
80750,10005,2024-03-22 01:23:00,Completed,Web,Delivery,2,2.33,0.44,Card,257,00:00-06:00
80751,10389,2024-03-09 17:10:00,Placed,Mobile App,Pickup,4,0.0,1.62,Card,555,12:00-18:00
80752,10120,2024-03-02 16:11:00,Completed,Mobile App,Pickup,2,0.0,1.81,Mobile Wallet,889,12:00-18:00
80753,10311,2024-03-01 07:47:00,Preparing,Mobile App,Delivery,3,1.33,0.55,Mobile Wallet,804,06:00-12:00
80754,10253,2024-03-26 02:41:00,Preparing,Web,Delivery,5,1.2,0.26,Card,427,00:00-06:00
80755,10066,2024-03-24 19:20:00,Completed,Web,Pickup,3,0.0,1.7,Card,258,18:00-24:00
80756,10497,2024-03-01 02:08:00,Cancelled,Web,Pickup,4,0.0,1.71,PayPal,649,00:00-06:00
80757,10222,2024-03-06 12:56:00,Cancelled,Mobile App,Pickup,5,0.0,0.72,Card,460,12:00-18:00
80758,10453,2024-03-03 03:17:00,Completed,Mobile App,Delivery,5,2.6,0.63,PayPal,178,00:00-06:00
80759,10100,2024-03-27 00:34:00,Placed,Web,Pickup,3,0.0,1.96,PayPal,271,00:00-06:00
80760,10491,2024-03-12 09:02:00,Preparing,Web,Delivery,4,1.99,0.13,Mobile Wallet,478,06:00-12:00
80761,10050,2024-03-22 20:15:00,Cancelled,Web,Delivery,5,2.78,1.25,PayPal,793,18:00-24:00
80762,10431,2024-03-05 21:47:00,Cancelled,Web,Pickup,3,0.0,1.92,Card,725,18:00-24:00
80763,10421,2024-03-04 07:38:00,Cancelled,Web,Pickup,3,0.0,1.25,Mobile Wallet,806,06:00-12:00
80764,10064,2024-03-03 18:17:00,Placed,Mobile App,Delivery,4,1.94,1.7,Card,227,18:00-24:00
80765,10401,2024-03-03 19:43:00,Cancelled,Web,Delivery,3,1.9,1.25,Card,224,18:00-24:00
80766,10053,2024-03-26 10:51:00,Placed,Mobile App,Delivery,3,3.55,0.8,Mobile Wallet,355,06:00-12:00
80767,10386,2024-03-28 06:53:00,Placed,Mobile App,Pickup,3,0.0,0.77,PayPal,907,06:00-12:00
80768,10451,2024-03-16 10:57:00,Placed,Mobile App,Delivery,2,2.55,1.18,Card,554,06:00-12:00
80769,10053,2024-03-28 02:05:00,Placed,Web,Delivery,1,3.71,0.25,Mobile Wallet,521,00:00-06:00
80770,10132,2024-03-22 21:48:00,Cancelled,Web,Pickup,2,0.0,0.49,Card,527,18:00-24:00
80771,10031,2024-03-15 04:25:00,Cancelled,Mobile App,Delivery,3,1.93,1.77,Card,8,00:00-06:00
80772,10076,2024-03-28 10:59:00,Completed,Mobile App,Pickup,1,0.0,0.74,Card,107,06:00-12:00
80773,10266,2024-03-03 14:36:00,Preparing,Web,Delivery,5,2.27,0.39,Card,703,12:00-18:00
80774,10328,2024-03-04 02:42:00,Completed,Web,Delivery,2,3.0,1.39,PayPal,76,00:00-06:00
80775,10308,2024-03-29 00:56:00,Completed,Mobile App,Pickup,2,0.0,0.66,Card,589,00:00-06:00
80776,10233,2024-03-23 13:41:00,Preparing,Web,Delivery,2,2.92,1.39,PayPal,646,12:00-18:00
80777,10320,2024-03-11 21:04:00,Cancelled,Mobile App,Delivery,4,3.42,0.75,PayPal,122,18:00-24:00
80778,10095,2024-03-17 12:17:00,Placed,Web,Delivery,3,2.07,1.11,Card,718,12:00-18:00
80779,10149,2024-03-29 17:35:00,Completed,Web,Pickup,5,0.0,1.95,Card,703,12:00-18:00
80780,10102,2024-03-10 23:08:00,Completed,Web,Pickup,5,0.0,0.68,Mobile Wallet,405,18:00-24:00
80781,10126,2024-03-09 22:04:00,Placed,Web,Delivery,5,3.53,1.82,Card,401,18:00-24:00
80782,10426,2024-03-18 05:53:00,Placed,Mobile App,Delivery,3,3.81,0.61,Card,909,00:00-06:00
80783,10190,2024-03-24 23:32:00,Cancelled,Web,Pickup,1,0.0,0.24,Card,569,18:00-24:00
80784,10407,2024-03-09 17:22:00,Cancelled,Mobile App,Delivery,2,1.95,0.86,Mobile Wallet,404,12:00-18:00
80785,10126,2024-03-29 00:52:00,Preparing,Mobile App,Delivery,3,3.37,0.66,Card,928,00:00-06:00
80786,10323,2024-03-24 03:09:00,Cancelled,Web,Pickup,2,0.0,1.45,PayPal,259,00:00-06:00
80787,10405,2024-03-08 14:52:00,Cancelled,Mobile App,Delivery,3,2.5,0.93,PayPal,661,12:00-18:00
80788,10365,2024-03-23 12:26:00,Cancelled,Mobile App,Pickup,2,0.0,1.16,Mobile Wallet,203,12:00-18:00
80789,10472,2024-03-10 10:19:00,Preparing,Web,Delivery,3,2.36,0.47,Card,672,06:00-12:00
80790,10157,2024-03-27 00:05:00,Preparing,Mobile App,Pickup,1,0.0,0.51,Card,498,00:00-06:00
80791,10069,2024-03-14 10:16:00,Cancelled,Mobile App,Delivery,5,1.69,0.08,Mobile Wallet,580,06:00-12:00
80792,10319,2024-03-21 12:46:00,Cancelled,Mobile App,Pickup,2,0.0,0.82,PayPal,321,12:00-18:00
80793,10163,2024-03-02 02:59:00,Preparing,Mobile App,Pickup,3,0.0,0.47,Mobile Wallet,369,00:00-06:00
80794,10039,2024-03-14 09:41:00,Placed,Mobile App,Pickup,1,0.0,1.85,Card,457,06:00-12:00
80795,10061,2024-03-17 09:28:00,Placed,Web,Delivery,1,2.0,1.35,PayPal,180,06:00-12:00
80796,10155,2024-03-28 11:45:00,Preparing,Mobile App,Pickup,5,0.0,0.02,PayPal,270,06:00-12:00
80797,10145,2024-03-19 11:11:00,Placed,Mobile App,Pickup,3,0.0,1.31,Card,32,06:00-12:00
80798,10444,2024-03-11 07:51:00,Preparing,Mobile App,Pickup,2,0.0,0.47,Mobile Wallet,267,06:00-12:00
80799,10403,2024-03-16 12:05:00,Placed,Mobile App,Pickup,4,0.0,1.69,PayPal,229,12:00-18:00
80800,10395,2024-03-20 23:09:00,Cancelled,Web,Pickup,1,0.0,0.75,Mobile Wallet,515,18:00-24:00
80801,10448,2024-03-14 21:45:00,Placed,Mobile App,Delivery,1,3.43,1.67,PayPal,457,18:00-24:00
80802,10116,2024-03-19 08:35:00,Completed,Mobile App,Pickup,5,0.0,1.17,Mobile Wallet,368,06:00-12:00
80803,10403,2024-03-07 07:58:00,Preparing,Mobile App,Delivery,3,2.7,1.6,Mobile Wallet,271,06:00-12:00
80804,10294,2024-03-10 07:02:00,Cancelled,Web,Pickup,4,0.0,1.07,Card,811,06:00-12:00
80805,10244,2024-03-15 23:10:00,Cancelled,Mobile App,Delivery,4,1.28,0.21,Mobile Wallet,665,18:00-24:00
80806,10091,2024-03-28 11:02:00,Cancelled,Web,Delivery,4,1.56,0.14,PayPal,558,06:00-12:00
80807,10146,2024-03-11 14:32:00,Completed,Web,Delivery,3,2.36,0.74,Card,670,12:00-18:00
80808,10088,2024-03-18 19:11:00,Preparing,Web,Pickup,2,0.0,0.26,PayPal,416,18:00-24:00
80809,10245,2024-03-18 16:53:00,Preparing,Web,Delivery,1,3.61,0.62,Mobile Wallet,494,12:00-18:00
80810,10341,2024-03-28 11:24:00,Completed,Web,Pickup,3,0.0,1.0,Mobile Wallet,236,06:00-12:00
80811,10235,2024-03-01 08:07:00,Preparing,Mobile App,Pickup,4,0.0,0.13,PayPal,192,06:00-12:00
80812,10310,2024-03-24 22:22:00,Completed,Mobile App,Delivery,1,2.38,1.15,Mobile Wallet,831,18:00-24:00
80813,10047,2024-03-16 18:46:00,Completed,Mobile App,Pickup,1,0.0,1.23,Card,216,18:00-24:00
80814,10213,2024-03-09 04:08:00,Cancelled,Mobile App,Delivery,4,2.15,1.32,Mobile Wallet,45,00:00-06:00
80815,10292,2024-03-18 21:51:00,Placed,Web,Delivery,4,3.66,0.32,Mobile Wallet,525,18:00-24:00
80816,10276,2024-03-10 21:18:00,Cancelled,Mobile App,Pickup,1,0.0,1.98,Mobile Wallet,265,18:00-24:00
80817,10063,2024-03-05 18:55:00,Completed,Mobile App,Pickup,5,0.0,0.9,PayPal,578,18:00-24:00
80818,10107,2024-03-22 00:48:00,Placed,Web,Delivery,1,2.92,1.35,PayPal,460,00:00-06:00
80819,10196,2024-03-09 20:20:00,Cancelled,Web,Pickup,2,0.0,0.02,Card,421,18:00-24:00
80820,10364,2024-03-15 21:17:00,Cancelled,Mobile App,Delivery,2,2.38,0.17,Mobile Wallet,524,18:00-24:00
80821,10125,2024-03-22 10:13:00,Completed,Web,Pickup,5,0.0,0.34,Card,605,06:00-12:00
80822,10311,2024-03-09 01:35:00,Completed,Web,Delivery,3,2.6,0.78,Card,17,00:00-06:00
80823,10344,2024-03-13 10:27:00,Preparing,Mobile App,Delivery,1,2.07,0.43,Card,99,06:00-12:00
80824,10458,2024-03-21 02:50:00,Placed,Web,Delivery,2,2.17,0.62,Card,771,00:00-06:00
80825,10307,2024-03-03 05:09:00,Cancelled,Web,Delivery,1,3.79,0.75,Card,848,00:00-06:00
80826,10103,2024-03-01 17:31:00,Cancelled,Web,Delivery,5,3.97,0.67,Card,380,12:00-18:00
80827,10349,2024-03-11 00:55:00,Placed,Web,Delivery,4,3.17,0.09,Mobile Wallet,822,00:00-06:00
80828,10056,2024-03-26 13:54:00,Preparing,Web,Pickup,5,0.0,1.87,PayPal,824,12:00-18:00
80829,10481,2024-03-11 13:51:00,Preparing,Web,Pickup,5,0.0,0.71,Card,239,12:00-18:00
80830,10008,2024-03-01 13:05:00,Cancelled,Web,Pickup,5,0.0,0.92,Card,6,12:00-18:00
80831,10337,2024-03-02 23:59:00,Placed,Web,Pickup,2,0.0,0.82,Mobile Wallet,385,18:00-24:00
80832,10256,2024-03-25 09:39:00,Preparing,Mobile App,Delivery,5,3.88,1.2,Mobile Wallet,110,06:00-12:00
80833,10357,2024-03-16 02:41:00,Preparing,Mobile App,Pickup,4,0.0,1.96,Mobile Wallet,549,00:00-06:00
80834,10247,2024-03-16 06:01:00,Placed,Mobile App,Delivery,4,2.15,1.28,Card,209,06:00-12:00
80835,10258,2024-03-11 14:04:00,Placed,Web,Delivery,4,1.93,1.48,Card,573,12:00-18:00
80836,10318,2024-03-03 17:27:00,Preparing,Mobile App,Delivery,3,2.5,0.4,PayPal,793,12:00-18:00
80837,10105,2024-03-11 20:01:00,Cancelled,Mobile App,Delivery,5,1.4,0.64,Card,802,18:00-24:00
80838,10267,2024-03-02 01:52:00,Preparing,Mobile App,Pickup,4,0.0,0.69,Card,564,00:00-06:00
80839,10277,2024-03-12 07:15:00,Preparing,Mobile App,Delivery,3,2.56,0.37,Mobile Wallet,149,06:00-12:00
80840,10004,2024-03-23 09:00:00,Placed,Web,Delivery,5,1.16,1.98,Card,270,06:00-12:00
80841,10065,2024-03-08 21:42:00,Preparing,Web,Delivery,5,2.52,0.85,PayPal,411,18:00-24:00
80842,10160,2024-03-09 23:45:00,Preparing,Mobile App,Delivery,1,1.53,0.5,PayPal,507,18:00-24:00
80843,10296,2024-03-13 08:56:00,Cancelled,Web,Pickup,5,0.0,1.9,PayPal,803,06:00-12:00
80844,10204,2024-03-22 10:08:00,Cancelled,Mobile App,Pickup,1,0.0,1.01,Mobile Wallet,671,06:00-12:00
80845,10222,2024-03-22 22:28:00,Placed,Mobile App,Delivery,2,2.28,0.17,PayPal,410,18:00-24:00
80846,10305,2024-03-26 03:51:00,Preparing,Mobile App,Delivery,2,2.14,0.61,PayPal,531,00:00-06:00
80847,10193,2024-03-16 03:58:00,Preparing,Mobile App,Pickup,3,0.0,0.39,Card,292,00:00-06:00
80848,10003,2024-03-23 18:53:00,Completed,Mobile App,Delivery,1,2.21,0.83,PayPal,987,18:00-24:00
80849,10497,2024-03-23 06:43:00,Completed,Web,Pickup,2,0.0,0.82,Card,268,06:00-12:00
80850,10472,2024-03-18 12:19:00,Preparing,Web,Delivery,2,3.29,1.91,Mobile Wallet,516,12:00-18:00
80851,10179,2024-03-03 15:01:00,Cancelled,Mobile App,Pickup,2,0.0,1.47,Card,264,12:00-18:00
80852,10245,2024-03-17 10:45:00,Placed,Web,Delivery,5,1.78,0.91,Mobile Wallet,789,06:00-12:00
80853,10076,2024-03-28 09:42:00,Preparing,Web,Pickup,1,0.0,0.23,Card,601,06:00-12:00
80854,10330,2024-03-27 16:14:00,Placed,Web,Pickup,2,0.0,1.75,Card,649,12:00-18:00
80855,10425,2024-03-14 18:06:00,Cancelled,Mobile App,Pickup,1,0.0,1.47,Mobile Wallet,979,18:00-24:00
80856,10446,2024-03-05 23:21:00,Completed,Web,Delivery,4,1.81,0.42,Mobile Wallet,295,18:00-24:00
80857,10204,2024-03-08 15:56:00,Cancelled,Web,Pickup,4,0.0,0.19,Mobile Wallet,954,12:00-18:00
80858,10214,2024-03-20 14:42:00,Preparing,Web,Pickup,5,0.0,0.75,Mobile Wallet,588,12:00-18:00
80859,10069,2024-03-23 03:21:00,Preparing,Web,Delivery,4,2.35,1.63,Card,205,00:00-06:00
80860,10103,2024-03-09 07:35:00,Preparing,Mobile App,Delivery,3,3.95,1.74,PayPal,208,06:00-12:00
80861,10321,2024-03-29 23:09:00,Preparing,Web,Delivery,1,1.88,0.76,PayPal,110,18:00-24:00
80862,10033,2024-03-27 15:40:00,Preparing,Mobile App,Pickup,2,0.0,0.97,Card,783,12:00-18:00
80863,10005,2024-03-13 02:37:00,Placed,Web,Delivery,3,1.29,1.04,Card,505,00:00-06:00
80864,10193,2024-03-22 12:53:00,Completed,Mobile App,Pickup,3,0.0,0.67,Mobile Wallet,769,12:00-18:00
80865,10456,2024-03-11 21:42:00,Completed,Mobile App,Pickup,4,0.0,0.76,Card,554,18:00-24:00
80866,10500,2024-03-05 13:25:00,Placed,Mobile App,Pickup,1,0.0,1.74,PayPal,1000,12:00-18:00
80867,10372,2024-03-02 04:02:00,Placed,Mobile App,Delivery,2,3.85,1.5,Card,9,00:00-06:00
80868,10189,2024-03-24 10:25:00,Cancelled,Web,Pickup,3,0.0,0.01,Mobile Wallet,334,06:00-12:00
80869,10491,2024-03-29 20:15:00,Completed,Web,Pickup,5,0.0,1.94,Mobile Wallet,270,18:00-24:00
80870,10167,2024-03-28 14:44:00,Cancelled,Mobile App,Pickup,2,0.0,1.48,Card,511,12:00-18:00
80871,10179,2024-03-30 23:04:00,Placed,Mobile App,Pickup,4,0.0,0.59,Card,411,18:00-24:00
80872,10365,2024-03-24 16:02:00,Placed,Web,Delivery,1,2.49,0.17,Mobile Wallet,235,12:00-18:00
80873,10281,2024-03-21 07:27:00,Placed,Mobile App,Pickup,5,0.0,1.33,Card,877,06:00-12:00
80874,10125,2024-03-08 18:09:00,Placed,Web,Delivery,2,2.3,1.43,Card,10,18:00-24:00
80875,10476,2024-03-13 18:13:00,Preparing,Mobile App,Pickup,2,0.0,1.33,Mobile Wallet,738,18:00-24:00
80876,10064,2024-03-25 07:51:00,Cancelled,Web,Delivery,3,3.39,0.67,Card,880,06:00-12:00
80877,10478,2024-03-30 07:24:00,Completed,Mobile App,Delivery,2,3.73,1.49,Mobile Wallet,834,06:00-12:00
80878,10196,2024-03-11 04:10:00,Completed,Web,Pickup,1,0.0,0.58,Card,343,00:00-06:00
80879,10046,2024-03-06 06:49:00,Completed,Web,Pickup,1,0.0,1.71,PayPal,422,06:00-12:00
80880,10296,2024-03-15 03:28:00,Placed,Web,Delivery,2,3.54,1.96,PayPal,666,00:00-06:00
80881,10395,2024-03-24 15:42:00,Preparing,Web,Pickup,3,0.0,0.79,Mobile Wallet,690,12:00-18:00
80882,10437,2024-03-07 14:03:00,Completed,Web,Pickup,5,0.0,1.0,PayPal,629,12:00-18:00
80883,10076,2024-03-02 13:30:00,Completed,Mobile App,Pickup,5,0.0,1.0,Mobile Wallet,828,12:00-18:00
80884,10064,2024-03-29 17:18:00,Preparing,Mobile App,Pickup,3,0.0,0.58,PayPal,166,12:00-18:00
80885,10031,2024-03-10 14:02:00,Preparing,Web,Pickup,4,0.0,1.85,Card,274,12:00-18:00
80886,10439,2024-03-14 14:41:00,Preparing,Web,Pickup,1,0.0,1.1,PayPal,602,12:00-18:00
80887,10217,2024-03-18 19:28:00,Cancelled,Web,Pickup,4,0.0,1.06,PayPal,746,18:00-24:00
80888,10145,2024-03-25 22:34:00,Cancelled,Web,Delivery,3,1.39,1.5,Mobile Wallet,407,18:00-24:00
80889,10444,2024-03-14 20:07:00,Cancelled,Web,Delivery,4,2.73,0.88,PayPal,27,18:00-24:00
80890,10150,2024-03-10 13:07:00,Preparing,Web,Delivery,3,3.21,0.02,Mobile Wallet,633,12:00-18:00
80891,10439,2024-03-07 17:13:00,Cancelled,Mobile App,Delivery,5,3.04,0.34,Card,254,12:00-18:00
80892,10050,2024-03-09 04:12:00,Placed,Web,Pickup,5,0.0,1.96,Mobile Wallet,859,00:00-06:00
80893,10174,2024-03-29 12:49:00,Cancelled,Web,Pickup,4,0.0,0.07,Card,488,12:00-18:00
80894,10204,2024-03-28 03:09:00,Preparing,Mobile App,Pickup,4,0.0,1.55,Mobile Wallet,139,00:00-06:00
80895,10338,2024-03-22 02:27:00,Cancelled,Mobile App,Delivery,1,2.9,0.89,Card,537,00:00-06:00
80896,10062,2024-03-04 18:15:00,Placed,Mobile App,Delivery,5,2.92,1.82,Card,825,18:00-24:00
80897,10012,2024-03-05 07:16:00,Preparing,Mobile App,Pickup,1,0.0,0.97,Mobile Wallet,160,06:00-12:00
80898,10360,2024-03-27 00:08:00,Preparing,Web,Pickup,4,0.0,0.65,Mobile Wallet,481,00:00-06:00
80899,10466,2024-03-19 10:43:00,Placed,Mobile App,Delivery,3,2.67,1.07,Mobile Wallet,10,06:00-12:00
80900,10251,2024-03-24 14:46:00,Placed,Web,Delivery,5,3.9,1.8,Card,383,12:00-18:00
80901,10442,2024-03-01 05:48:00,Cancelled,Mobile App,Delivery,3,1.37,0.26,Card,168,00:00-06:00
80902,10335,2024-03-04 23:55:00,Completed,Web,Delivery,1,1.25,0.25,PayPal,433,18:00-24:00
80903,10187,2024-03-20 06:05:00,Placed,Web,Delivery,1,1.9,1.89,Mobile Wallet,761,06:00-12:00
80904,10464,2024-03-07 08:45:00,Cancelled,Mobile App,Pickup,2,0.0,1.05,PayPal,297,06:00-12:00
80905,10311,2024-03-05 12:08:00,Placed,Web,Delivery,5,1.11,0.28,Card,638,12:00-18:00
80906,10491,2024-03-28 09:42:00,Preparing,Mobile App,Delivery,5,1.83,1.46,PayPal,993,06:00-12:00
80907,10039,2024-03-18 09:00:00,Preparing,Mobile App,Pickup,1,0.0,0.91,PayPal,129,06:00-12:00
80908,10347,2024-03-25 09:21:00,Preparing,Web,Pickup,3,0.0,1.26,PayPal,16,06:00-12:00
80909,10325,2024-03-17 22:28:00,Preparing,Mobile App,Delivery,5,3.46,0.63,PayPal,819,18:00-24:00
80910,10195,2024-03-28 11:18:00,Preparing,Web,Delivery,1,1.81,1.06,Mobile Wallet,83,06:00-12:00
80911,10281,2024-03-15 23:44:00,Placed,Mobile App,Pickup,2,0.0,1.82,PayPal,482,18:00-24:00
80912,10075,2024-03-13 10:53:00,Placed,Web,Delivery,4,2.13,1.94,PayPal,13,06:00-12:00
80913,10488,2024-03-06 14:53:00,Preparing,Mobile App,Delivery,5,2.77,1.61,Card,999,12:00-18:00
80914,10271,2024-03-26 02:25:00,Completed,Web,Pickup,4,0.0,1.79,Card,753,00:00-06:00
80915,10163,2024-03-16 17:01:00,Cancelled,Mobile App,Pickup,3,0.0,1.18,PayPal,698,12:00-18:00
80916,10005,2024-03-30 22:14:00,Preparing,Web,Delivery,2,2.14,1.47,Card,960,18:00-24:00
80917,10471,2024-03-28 16:51:00,Cancelled,Mobile App,Pickup,5,0.0,0.37,PayPal,909,12:00-18:00
80918,10409,2024-03-13 13:16:00,Cancelled,Web,Pickup,4,0.0,0.61,Card,649,12:00-18:00
80919,10486,2024-03-15 05:35:00,Placed,Web,Pickup,4,0.0,0.15,Card,123,00:00-06:00
80920,10484,2024-03-08 12:20:00,Placed,Web,Delivery,1,3.23,1.11,PayPal,803,12:00-18:00
80921,10414,2024-03-20 07:06:00,Preparing,Mobile App,Delivery,4,2.49,1.37,Mobile Wallet,92,06:00-12:00
80922,10455,2024-03-19 10:52:00,Placed,Web,Delivery,3,3.73,1.49,Mobile Wallet,954,06:00-12:00
80923,10218,2024-03-25 00:50:00,Placed,Mobile App,Pickup,4,0.0,1.93,Mobile Wallet,110,00:00-06:00
80924,10477,2024-03-08 22:56:00,Placed,Mobile App,Delivery,3,3.52,1.03,Card,661,18:00-24:00
80925,10217,2024-03-08 18:12:00,Completed,Web,Pickup,3,0.0,0.68,Mobile Wallet,706,18:00-24:00
80926,10128,2024-03-14 04:49:00,Completed,Mobile App,Delivery,1,1.88,0.43,Mobile Wallet,41,00:00-06:00
80927,10324,2024-03-14 20:56:00,Placed,Mobile App,Pickup,2,0.0,1.78,PayPal,502,18:00-24:00
80928,10030,2024-03-29 00:19:00,Cancelled,Mobile App,Pickup,3,0.0,0.6,Card,480,00:00-06:00
80929,10003,2024-03-19 07:09:00,Completed,Web,Pickup,4,0.0,0.2,PayPal,159,06:00-12:00
80930,10102,2024-03-25 01:54:00,Preparing,Mobile App,Delivery,4,1.37,0.97,Card,465,00:00-06:00
80931,10394,2024-03-22 10:07:00,Cancelled,Mobile App,Pickup,3,0.0,0.6,PayPal,20,06:00-12:00
80932,10457,2024-03-25 09:55:00,Completed,Web,Delivery,4,3.97,1.31,PayPal,65,06:00-12:00
80933,10083,2024-03-17 02:22:00,Cancelled,Web,Delivery,5,2.08,1.74,Card,628,00:00-06:00
80934,10057,2024-03-13 23:11:00,Placed,Web,Delivery,1,2.18,1.49,Card,536,18:00-24:00
80935,10083,2024-03-22 19:31:00,Completed,Web,Delivery,4,2.26,1.1,Mobile Wallet,33,18:00-24:00
80936,10366,2024-03-15 18:51:00,Cancelled,Mobile App,Delivery,1,1.39,1.92,Card,585,18:00-24:00
80937,10065,2024-03-16 15:52:00,Placed,Web,Delivery,3,1.16,1.66,PayPal,227,12:00-18:00
80938,10500,2024-03-20 18:24:00,Cancelled,Mobile App,Delivery,3,1.85,0.17,PayPal,912,18:00-24:00
80939,10127,2024-03-24 06:24:00,Preparing,Web,Delivery,3,1.84,0.23,PayPal,762,06:00-12:00
80940,10359,2024-03-20 12:45:00,Preparing,Mobile App,Delivery,1,3.12,1.62,Mobile Wallet,542,12:00-18:00
80941,10374,2024-03-09 14:04:00,Preparing,Web,Delivery,4,1.36,0.8,PayPal,222,12:00-18:00
80942,10099,2024-03-20 09:38:00,Placed,Web,Delivery,5,1.27,0.1,PayPal,195,06:00-12:00
80943,10269,2024-03-11 02:14:00,Completed,Mobile App,Pickup,1,0.0,0.96,Mobile Wallet,971,00:00-06:00
80944,10219,2024-03-14 20:21:00,Placed,Mobile App,Delivery,5,2.09,1.89,Mobile Wallet,654,18:00-24:00
80945,10215,2024-03-15 13:21:00,Placed,Web,Delivery,4,1.12,0.1,Mobile Wallet,812,12:00-18:00
80946,10165,2024-03-13 23:38:00,Cancelled,Mobile App,Delivery,4,3.73,0.2,Card,615,18:00-24:00
80947,10130,2024-03-16 05:07:00,Completed,Web,Pickup,1,0.0,0.19,Card,866,00:00-06:00
80948,10350,2024-03-16 01:46:00,Completed,Mobile App,Delivery,2,3.23,1.18,Mobile Wallet,247,00:00-06:00
80949,10191,2024-03-30 14:14:00,Completed,Web,Delivery,5,2.75,0.17,Card,464,12:00-18:00
80950,10067,2024-03-02 20:49:00,Preparing,Web,Delivery,3,3.11,1.85,Card,611,18:00-24:00
80951,10483,2024-03-22 13:57:00,Preparing,Web,Pickup,5,0.0,0.09,Card,228,12:00-18:00
80952,10215,2024-03-17 15:46:00,Cancelled,Web,Pickup,4,0.0,1.82,Card,567,12:00-18:00
80953,10248,2024-03-08 14:20:00,Completed,Web,Pickup,4,0.0,0.58,Mobile Wallet,142,12:00-18:00
80954,10032,2024-03-19 02:10:00,Cancelled,Web,Delivery,1,1.5,1.5,PayPal,831,00:00-06:00
80955,10288,2024-03-28 15:14:00,Completed,Web,Pickup,2,0.0,0.37,Card,223,12:00-18:00
80956,10293,2024-03-27 22:44:00,Placed,Mobile App,Delivery,3,2.51,1.44,PayPal,846,18:00-24:00
80957,10156,2024-03-14 11:42:00,Completed,Web,Delivery,5,1.51,0.09,Card,828,06:00-12:00
80958,10150,2024-03-30 02:37:00,Preparing,Mobile App,Delivery,2,3.78,0.54,Card,901,00:00-06:00
80959,10329,2024-03-10 13:20:00,Placed,Web,Delivery,3,2.95,1.27,PayPal,669,12:00-18:00
80960,10167,2024-03-25 23:57:00,Completed,Web,Delivery,4,2.23,1.22,PayPal,537,18:00-24:00
80961,10030,2024-03-17 04:16:00,Preparing,Mobile App,Delivery,4,1.53,1.94,Mobile Wallet,715,00:00-06:00
80962,10337,2024-03-18 09:13:00,Completed,Web,Delivery,1,3.45,0.44,PayPal,610,06:00-12:00
80963,10105,2024-03-21 07:12:00,Preparing,Mobile App,Pickup,1,0.0,0.74,PayPal,136,06:00-12:00
80964,10048,2024-03-21 21:46:00,Preparing,Web,Pickup,5,0.0,0.38,PayPal,269,18:00-24:00
80965,10483,2024-03-30 11:18:00,Completed,Web,Delivery,2,1.93,1.77,PayPal,139,06:00-12:00
80966,10352,2024-03-04 03:51:00,Preparing,Web,Delivery,2,2.28,0.91,Mobile Wallet,586,00:00-06:00
80967,10497,2024-03-24 23:22:00,Preparing,Web,Pickup,3,0.0,1.21,PayPal,273,18:00-24:00
80968,10197,2024-03-06 00:11:00,Placed,Web,Delivery,5,1.4,1.54,PayPal,424,00:00-06:00
80969,10074,2024-03-01 10:15:00,Placed,Mobile App,Delivery,1,3.56,0.17,Card,609,06:00-12:00
80970,10246,2024-03-14 23:44:00,Completed,Mobile App,Pickup,5,0.0,0.31,Card,842,18:00-24:00
80971,10279,2024-03-01 23:09:00,Placed,Web,Pickup,4,0.0,1.09,Card,838,18:00-24:00
